"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000226160",5.6865061550695,0.00712176256552621,0.289311912032296,0.943453436899296,0.97599753613694,NA,NA
"ENSG00000253971",0.699478941624984,-0.00316343125446422,0.307079161587313,0.943470021732247,NA,NA,NA
"ENSG00000253986",1.74336851963779,-0.00432145777903515,0.302181733713186,0.943483076293546,NA,NA,NA
"ENSG00000244757",0.702545508108862,-0.00508712887474871,0.307142478349662,0.943552650363397,NA,NA,NA
"ENSG00000126759",3.27033533507313,-0.00538873648204437,0.297828515301955,0.943615555770196,NA,"CFP","5199"
"ENSG00000132855",0.683508277594503,0.00236398382580958,0.307685758090627,0.943637081238842,NA,"ANGPTL3","27329"
"ENSG00000236616",0.683508277594503,0.00236398382580958,0.307685758090627,0.943637081238842,NA,NA,NA
"ENSG00000240253",0.683508277594503,0.00236398382580958,0.307685758090627,0.943637081238842,NA,NA,NA
"ENSG00000260618",15.7979268357596,-0.00917689053844465,0.262613420089773,0.943732063815829,0.976168953617841,NA,NA
"ENSG00000260051",13.8950429081533,0.00834282121348376,0.27838340551007,0.943750008349162,0.976168953617841,NA,NA
"ENSG00000271664",2.92066902958078,-0.00524034578515608,0.298566375649663,0.943855920662663,NA,NA,NA
"ENSG00000178715",6.80022071708129,0.00777479571256036,0.28554507206113,0.943874132384463,0.976168953617841,NA,NA
"ENSG00000176933",19.9499600908498,0.0102370032537475,0.253627799278188,0.943889646148074,0.976168953617841,NA,NA
"ENSG00000157259",1010.96745821709,-0.00578557116191658,0.0902326153956529,0.943890387017718,0.976168953617841,"GATAD1","57798"
"ENSG00000267174",1.21619024465305,-0.00376281187067398,0.303811520584197,0.944028081730783,NA,NA,NA
"ENSG00000207279",2.54132515178975,-0.00509695248028168,0.299556958403259,0.944040084009839,NA,"SNORD116-24","100033435"
"ENSG00000133063",1.46766241633461,0.00336457049092952,0.305647343888642,0.944054805591641,NA,"CHIT1","1118"
"ENSG00000189423",79.5541092674305,0.0105686204971789,0.180494590827586,0.944114374915254,0.976344486334775,NA,NA
"ENSG00000258001",0.669374754457769,-0.00230766020568631,0.308832110153933,0.944160514669874,NA,NA,NA
"ENSG00000231329",1.5016025166422,-0.00233833008889999,0.306980963821762,0.944184275383839,NA,NA,NA
"ENSG00000133773",260.986429087731,-0.00598125590311773,0.131185075078463,0.944301118462632,0.976429858272505,"CCDC59","29080"
"ENSG00000130305",267.387559470072,-0.00757243410724757,0.123318014867703,0.944305457022237,0.976429858272505,"NSUN5","55695"
"ENSG00000207110",0.666215383028098,-0.000889406805384439,0.307770280657004,0.944318842568863,NA,NA,NA
"ENSG00000207231",0.666215383028098,-0.000889406805384439,0.307770280657004,0.944318842568863,NA,NA,NA
"ENSG00000243715",0.666215383028098,-0.000889406805384439,0.307770280657004,0.944318842568863,NA,"CACNA2D3-AS1","100874237"
"ENSG00000239926",0.863705966192043,-0.00212523052222852,0.307868575074107,0.944324232279924,NA,NA,NA
"ENSG00000224232",1.47158935756702,0.00316434232243347,0.30653182316921,0.944345450644293,NA,NA,NA
"ENSG00000227992",32.4556664402677,-0.0103866675790948,0.231108815835412,0.944364486956376,0.976434785858359,NA,NA
"ENSG00000264918",2.72443411028585,-0.00489752713169515,0.297947579943371,0.944365525404831,NA,NA,NA
"ENSG00000234386",0.797790995196559,0.000439485157273331,0.307479355681983,0.944393577646815,NA,NA,NA
"ENSG00000257267",671.203380108533,-0.00574728377155246,0.0937785116692832,0.944455447272217,0.976472725707669,"ZNF271P","10778"
"ENSG00000075884",0.869292884021493,-0.00181855168958333,0.306889016941845,0.944533607026714,NA,"ARHGAP15","55843"
"ENSG00000214354",0.6524097398911,-0.00499367831259579,0.307177713496657,0.944610554807272,NA,NA,NA
"ENSG00000161798",0.470726510341901,-0.000701548802012812,0.308147851615598,0.944623250722399,NA,"AQP5","362"
"ENSG00000204049",0.470726510341901,-0.000701548802012812,0.308147851615598,0.944623250722399,NA,NA,NA
"ENSG00000220693",0.470726510341901,-0.000701548802012812,0.308147851615598,0.944623250722399,NA,NA,NA
"ENSG00000227512",0.470726510341901,-0.000701548802012812,0.308147851615598,0.944623250722399,NA,NA,NA
"ENSG00000231236",0.470726510341901,-0.000701548802012812,0.308147851615598,0.944623250722399,NA,NA,NA
"ENSG00000236867",0.470726510341901,-0.000701548802012812,0.308147851615598,0.944623250722399,NA,NA,NA
"ENSG00000243988",0.470726510341901,-0.000701548802012812,0.308147851615598,0.944623250722399,NA,NA,NA
"ENSG00000171848",53.5880537484436,0.0119155413801984,0.216159389613173,0.944650637235179,0.976580850099419,"RRM2","6241"
"ENSG00000204209",1039.33307790783,-0.00818610514827801,0.107356461522451,0.944668571569995,0.976580850099419,"DAXX","1616"
"ENSG00000087074",1537.19250741196,0.00646579154538917,0.0975706377462598,0.944761164831241,0.976594505706407,"PPP1R15A","23645"
"ENSG00000214914",8.49572773598295,-0.00820726772743308,0.277154034520962,0.944790327627939,0.976594505706407,NA,NA
"ENSG00000162408",321.464067564949,-0.00644638178992415,0.116095300763272,0.944852350047089,0.976602515178776,"NOL9","79707"
"ENSG00000229519",1.0734793725077,-0.00554370635714725,0.307591653198719,0.944886793590888,NA,NA,NA
"ENSG00000198286",0.406948409402876,-0.0042813709821951,0.308589879851348,0.944891182377606,NA,"CARD11","84433"
"ENSG00000201555",0.406948409402876,-0.0042813709821951,0.308589879851348,0.944891182377606,NA,NA,NA
"ENSG00000215208",0.406948409402876,-0.0042813709821951,0.308589879851348,0.944891182377606,NA,NA,NA
"ENSG00000225907",0.406948409402876,-0.0042813709821951,0.308589879851348,0.944891182377606,NA,NA,NA
"ENSG00000236799",0.406948409402876,-0.0042813709821951,0.308589879851348,0.944891182377606,NA,"LINC02626","102724589"
"ENSG00000270672",0.406948409402876,-0.0042813709821951,0.308589879851348,0.944891182377606,NA,"MTRNR2L6","100463482"
"ENSG00000139372",319.258691338399,0.00720649103845382,0.11682026149801,0.944963355271157,0.976629508455885,"TDG","6996"
"ENSG00000167996",11314.303647743,0.00816575692369029,0.116639736056767,0.944987016323519,0.976629508455885,"FTH1","2495"
"ENSG00000110344",1136.81230691749,0.00594986065390725,0.0892639857607683,0.945068928553115,0.976645811088308,"UBE4A","9354"
"ENSG00000267610",0.757727610199656,0.000196038077807045,0.307905566105065,0.945092735857646,NA,NA,NA
"ENSG00000204622",7.53895022207884,-0.00772303971028722,0.282802156248482,0.945111343141086,0.976645811088308,"HLA-J","3137"
"ENSG00000174885",0.440950203174421,0.000103786717123598,0.3082103934766,0.945167425418225,NA,"NLRP6","171389"
"ENSG00000213962",0.440950203174421,0.000103786717123598,0.3082103934766,0.945167425418225,NA,NA,NA
"ENSG00000235917",0.440950203174421,0.000103786717123598,0.3082103934766,0.945167425418225,NA,NA,NA
"ENSG00000271204",0.440950203174421,0.000103786717123598,0.3082103934766,0.945167425418225,NA,NA,NA
"ENSG00000113108",344.2450962294,0.00732670071820597,0.11276705650881,0.945310071483331,0.976760161756444,"APBB3","10307"
"ENSG00000166501",0.50581996581165,-0.00354960644253787,0.30871844248245,0.945314946620729,NA,"PRKCB","5579"
"ENSG00000273373",25.8804912191899,-0.010116029804458,0.23857676561685,0.945338147968322,0.976760161756444,NA,NA
"ENSG00000250470",2.30072552396117,0.00504900606889136,0.299496204119464,0.945361799206465,NA,NA,NA
"ENSG00000175894",3.63137014635021,0.00421599874329772,0.301573357166133,0.945364234898325,NA,"TSPEAR","54084"
"ENSG00000008283",521.101872399896,0.00678942436591873,0.105054582869998,0.945384849235869,0.976760161756444,"CYB561","1534"
"ENSG00000234650",1.2300919311542,-0.00222649447004152,0.305374698357089,0.945388829106073,NA,NA,NA
"ENSG00000268654",0.846819679794394,-0.00178858986609455,0.30696656985526,0.945420467248351,NA,"MIMT1","100073347"
"ENSG00000249451",0.702708818524599,-0.000392045567214976,0.307781880265825,0.945430052492082,NA,NA,NA
"ENSG00000256737",0.702708818524599,-0.000392045567214976,0.307781880265825,0.945430052492082,NA,NA,NA
"ENSG00000187815",65.8565273133768,-0.010124280998395,0.187564744214138,0.945501777537229,0.976824882873336,"ZFP69","339559"
"ENSG00000136982",80.3970300630338,0.0102176215875512,0.178254052762251,0.945564350638533,0.976833443873565,"DSCC1","79075"
"ENSG00000228804",0.629299283335973,3.0736419018266e-05,0.307836955340393,0.945606810068692,NA,"LOC100131635","100131635"
"ENSG00000265445",2.18767638825053,0.00376001447910763,0.302969871826486,0.945670261232313,NA,NA,NA
"ENSG00000250629",1.09206220505366,-0.00755463043444637,0.305547560266928,0.945739503537204,NA,NA,NA
"ENSG00000222455",0.539607171450792,-0.00395511795392905,0.308744190923318,0.945799682108408,NA,NA,NA
"ENSG00000225408",0.539607171450792,-0.00395511795392905,0.308744190923318,0.945799682108408,NA,NA,NA
"ENSG00000236312",5.74480739162804,-0.00708012673094528,0.286868503048536,0.945825508721228,0.977033047620172,NA,NA
"ENSG00000203630",1.78178917654083,0.0038519551572096,0.303270761789576,0.945845218010239,NA,NA,NA
"ENSG00000257151",80.80766715477,-0.0107431309026083,0.182763759456276,0.94586616036142,0.977033047620172,NA,NA
"ENSG00000229870",0.74554148380198,-0.0047056696340072,0.307112816521075,0.945906872249481,NA,NA,NA
"ENSG00000100353",3515.9260933616,0.00546548999638993,0.0796998116424584,0.945944019313757,0.977054382966443,"EIF3D","8664"
"ENSG00000136371",11.7641419254995,-0.00821429971199425,0.274471802411139,0.945995412917716,0.977054382966443,"MTHFS","10588"
"ENSG00000232398",0.665888762196626,0.000793131560259725,0.308164946698664,0.946065798348729,NA,NA,NA
"ENSG00000259137",20.9691882802235,-0.00990441668589463,0.247638908495036,0.946159758727549,0.97713357780833,NA,NA
"ENSG00000266473",2.99686623630168,-0.00475165359394747,0.299323618534783,0.946176499021941,NA,NA,NA
"ENSG00000133256",21.8348720026534,-0.00940716866216785,0.251481102285113,0.946180696884092,0.97713357780833,"PDE6B","5158"
"ENSG00000231327",2.1866372945362,0.00467982119276163,0.300175356265224,0.94627574492722,NA,"LINC01816","100133985"
"ENSG00000224382",1.296232637513,0.00249614614151752,0.304983903000757,0.946282257568259,NA,"LINC00703","100507059"
"ENSG00000215159",0.546986044631904,0.00303902961274652,0.308078015783178,0.946394571927315,NA,NA,NA
"ENSG00000217643",0.546986044631904,0.00303902961274652,0.308078015783178,0.946394571927315,NA,NA,NA
"ENSG00000102854",0.815026404297866,-0.00259250504917984,0.306012016365349,0.946453974812249,NA,"MSLN","10232"
"ENSG00000258188",0.965377482654319,0.00156251067828112,0.307885777100109,0.946528709736096,NA,NA,NA
"ENSG00000124251",6.70843433921558,-0.00732106063740875,0.283203759835053,0.946541127626885,0.97744970160793,"TP53TG5","27296"
"ENSG00000130640",1220.28765476118,-0.00506389247511252,0.0851785148391166,0.946595827244969,0.977450092703201,"TUBGCP2","10844"
"ENSG00000232973",12.3326072926423,0.00898174440572707,0.269695159021543,0.946682949703756,0.977483961494771,"CYP1B1-AS1","285154"
"ENSG00000260784",2.66625564746198,-0.00408968004445398,0.300580309039777,0.946726403358811,NA,NA,NA
"ENSG00000154655",2.57719111227075,-0.00324940521980333,0.302927047456462,0.946745286638914,NA,"L3MBTL4","91133"
"ENSG00000164466",722.218086594502,0.00755883118907577,0.11101855255724,0.946920560461672,0.977673202028192,"SFXN1","94081"
"ENSG00000108798",0.407772205502442,-0.0042957837298088,0.308772514661075,0.946938779461929,NA,"ABI3","51225"
"ENSG00000128218",0.407772205502442,-0.0042957837298088,0.308772514661075,0.946938779461929,NA,"VPREB3","29802"
"ENSG00000163331",0.407772205502442,-0.0042957837298088,0.308772514661075,0.946938779461929,NA,"DAPL1","92196"
"ENSG00000252071",0.407772205502442,-0.0042957837298088,0.308772514661075,0.946938779461929,NA,NA,NA
"ENSG00000196890",0.777872483117536,-0.000641435552393805,0.307909095617361,0.946961724853501,NA,"H2BU1","128312"
"ENSG00000230806",0.732158504860607,-0.00421465874534577,0.307098980832294,0.946990178706566,NA,"SRGAP2-AS1","100873165"
"ENSG00000066248",2.96305733611927,0.00424827641427023,0.302985383638884,0.94700358830107,NA,"NGEF","25791"
"ENSG00000232719",0.504487244206881,-0.00216416412215861,0.308552785025259,0.947016278935227,NA,NA,NA
"ENSG00000234336",16.2093132556887,0.00907133471164954,0.260879601612693,0.947065338015504,0.977731056754885,NA,NA
"ENSG00000270921",12.4012733550193,0.00919300909399854,0.267305523697814,0.94708526838044,0.977731056754885,NA,NA
"ENSG00000213443",108.237022843325,-0.00924737945054376,0.17158346113402,0.947210641012123,0.977804387262471,NA,NA
"ENSG00000251988",1.12385422138193,-0.0037587609855275,0.30333691649932,0.947222071605584,NA,NA,NA
"ENSG00000205089",2.49735008341175,0.00498260096919025,0.299732220385868,0.947271533674041,NA,"CCNI2","645121"
"ENSG00000263307",1.95802494031306,-0.00393705826997544,0.301559096065993,0.947366115681353,NA,"LOC105371084","105371084"
"ENSG00000186973",1.32944362812601,-0.00363858489322083,0.303656531808982,0.947410361611406,NA,"FAM183A","440585"
"ENSG00000230997",3.44946627439113,0.00587909662323496,0.294701592328507,0.947455971131035,NA,NA,NA
"ENSG00000172186",0.690705555584245,0.00263746601432801,0.308032422663985,0.947461004678207,NA,NA,NA
"ENSG00000269397",1.68890018069707,-0.00365502267555626,0.302867311601109,0.947478083427458,NA,NA,NA
"ENSG00000077380",2938.54810177325,0.00290394634176817,0.0765230784943048,0.947759515714658,0.978308601102891,"DYNC1I2","1781"
"ENSG00000245750",2.14182613013562,0.0046491498831017,0.300247464730105,0.94779315978187,NA,"DRAIC","145837"
"ENSG00000258920",28.3041140900572,0.0101740345579211,0.239847449938919,0.947807816106852,0.978308601102891,"FOXN3-AS1","400236"
"ENSG00000104826",0.488019404908305,0.00201720071501784,0.308006159746325,0.947987486263442,NA,"LHB","3972"
"ENSG00000206612",0.488019404908305,0.00201720071501784,0.308006159746325,0.947987486263442,NA,"SNORA2A","677793"
"ENSG00000235095",0.488019404908305,0.00201720071501784,0.308006159746325,0.947987486263442,NA,NA,NA
"ENSG00000241738",0.488019404908305,0.00201720071501784,0.308006159746325,0.947987486263442,NA,NA,NA
"ENSG00000243160",0.488019404908305,0.00201720071501784,0.308006159746325,0.947987486263442,NA,NA,NA
"ENSG00000264113",0.488019404908305,0.00201720071501784,0.308006159746325,0.947987486263442,NA,NA,NA
"ENSG00000268466",3.2274420212895,-0.00567380129324694,0.294713018656285,0.947991816443718,NA,NA,NA
"ENSG00000268995",4.12258237159149,0.00554728685046905,0.295262432150185,0.948027203278048,NA,NA,NA
"ENSG00000110243",0.456920867204903,0.000890275067601425,0.308160736080323,0.948057677445982,NA,"APOA5","116519"
"ENSG00000229905",0.456920867204903,0.000890275067601425,0.308160736080323,0.948057677445982,NA,NA,NA
"ENSG00000266465",0.456920867204903,0.000890275067601425,0.308160736080323,0.948057677445982,NA,NA,NA
"ENSG00000271631",1.46799080492216,-0.00405753845820878,0.302365513188479,0.948067367306624,NA,NA,NA
"ENSG00000166813",255.729104720576,0.00772852462225751,0.126628969668961,0.948095838911476,0.978503809573196,"KIF7","374654"
"ENSG00000125166",766.985028816951,-0.00563225437980566,0.0977692521160732,0.948105697449631,0.978503809573196,"GOT2","2806"
"ENSG00000140832",0.735114328912623,0.000918279957746219,0.307893426619898,0.948121462702274,NA,"MARVELD3","91862"
"ENSG00000243008",0.735114328912623,0.000918279957746219,0.307893426619898,0.948121462702274,NA,NA,NA
"ENSG00000151655",4.44607986487404,-0.00610021689092516,0.291507786603897,0.948175427113444,NA,"ITIH2","3698"
"ENSG00000254589",1.08149065591283,0.00246989940841814,0.305711657520431,0.948303729503922,NA,NA,NA
"ENSG00000260329",18.4441192547874,0.00981505212458823,0.253414020579946,0.94833017514571,0.978603208865822,NA,NA
"ENSG00000251131",0.780214813109793,-0.00125368929678954,0.308162698130421,0.948339750539864,NA,NA,NA
"ENSG00000117983",0.486697174372383,0.000121917494250835,0.308097436174675,0.948370498821053,NA,"MUC5B","727897"
"ENSG00000206715",0.486697174372383,0.000121917494250835,0.308097436174675,0.948370498821053,NA,NA,NA
"ENSG00000221415",0.486697174372383,0.000121917494250835,0.308097436174675,0.948370498821053,NA,NA,NA
"ENSG00000249352",0.486697174372383,0.000121917494250835,0.308097436174675,0.948370498821053,NA,NA,NA
"ENSG00000254495",0.486697174372383,0.000121917494250835,0.308097436174675,0.948370498821053,NA,NA,NA
"ENSG00000260008",0.486697174372383,0.000121917494250835,0.308097436174675,0.948370498821053,NA,NA,NA
"ENSG00000259212",2.55117738192019,-0.00512452819751901,0.297909599997032,0.948419681669224,NA,NA,NA
"ENSG00000239789",52.8901186315743,0.0101936452281139,0.204598784422715,0.94842975981073,0.978603208865822,"MRPS17","51373"
"ENSG00000224086",47.1137355031987,0.00969440653818026,0.21922023409071,0.948440511437294,0.978603208865822,NA,NA
"ENSG00000260160",10.8210118865231,0.00843368948414873,0.271697038740679,0.948448892453136,0.978603208865822,NA,NA
"ENSG00000149970",4.16449518600337,-0.0046508507500115,0.29724283080722,0.948457745385789,NA,"CNKSR2","22866"
"ENSG00000166971",404.423025874611,-0.00663624073742195,0.11384350279077,0.948473933679001,0.978603208865822,"AKTIP","64400"
"ENSG00000064042",405.871697787969,-0.00755814173368996,0.148420147064875,0.94860060987524,0.978658691354124,"LIMCH1","22998"
"ENSG00000215871",3.36933340312505,0.00464548000563413,0.298303857650911,0.948628537648324,NA,NA,NA
"ENSG00000241464",3.12355973097846,0.00421373734118081,0.300673127923675,0.948632790700154,NA,NA,NA
"ENSG00000257605",12.5492515186848,-0.00832301512605541,0.267028581824245,0.948636484083507,0.978658691354124,NA,NA
"ENSG00000232445",2.87723478732336,0.00528547153784438,0.298104100253056,0.948677395012574,NA,NA,NA
"ENSG00000224216",18.4241275967566,-0.00889542646427708,0.25896092994502,0.948788116403673,0.978759007428062,NA,NA
"ENSG00000022556",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,"NLRP2","55655"
"ENSG00000167769",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,"ACER1","125981"
"ENSG00000200350",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,NA,NA
"ENSG00000223923",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,"LOC105373878","105373878"
"ENSG00000233370",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,NA,NA
"ENSG00000241746",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,NA,NA
"ENSG00000253133",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,NA,NA
"ENSG00000269423",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,NA,NA
"ENSG00000269919",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,NA,NA
"ENSG00000270751",0.433810410649776,-0.000127587004491516,0.308209680763313,0.948896345629086,NA,"FBXW7-AS1","102191832"
"ENSG00000138722",0.815083889762963,-0.00210950882372476,0.306880218559365,0.948953223203723,NA,"MMRN1","22915"
"ENSG00000016490",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"CLCA1","1179"
"ENSG00000123843",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"C4BPB","725"
"ENSG00000125414",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"MYH2","4620"
"ENSG00000125462",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"C1orf61","10485"
"ENSG00000167759",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"KLK13","26085"
"ENSG00000167800",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"TBX10","347853"
"ENSG00000171532",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"NEUROD2","4761"
"ENSG00000177108",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"ZDHHC22","283576"
"ENSG00000179284",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"DAND5","199699"
"ENSG00000182450",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"KCNK4","50801"
"ENSG00000183016",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000197067",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000201641",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000207457",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000207725",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"MIR222","407007"
"ENSG00000213417",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"KRTAP2-4","85294"
"ENSG00000213529",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000214195",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000216835",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000221132",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000225420",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"LOC101928371","101928371"
"ENSG00000225639",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000226532",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000226925",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000228639",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000235060",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000236905",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000237844",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000239624",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000240010",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000242520",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000244953",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000247372",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000251226",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"LINC02714","729305"
"ENSG00000251521",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000253425",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000254805",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000257588",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"LOC101927318","101927318"
"ENSG00000258754",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,"LOC105369203","105369203"
"ENSG00000259445",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000262133",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000267046",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000267562",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000269305",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000271415",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000272551",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000272647",0.275237637655704,-0.000214288381007543,0.308794683484294,0.948963034965808,NA,NA,NA
"ENSG00000226310",2.96277888160523,-0.00465556222740081,0.298363433368783,0.949234668160106,NA,NA,NA
"ENSG00000233947",1.10634179010295,-0.00494036436567082,0.305491084588517,0.949354593018664,NA,NA,NA
"ENSG00000181652",2.59364318940418,-0.00389517686369985,0.300617168255589,0.949403978823179,NA,"ATG9B","285973"
"ENSG00000125686",1348.93599541268,0.00590546822873889,0.0877236497460002,0.949423316686138,0.979316118429379,"MED1","5469"
"ENSG00000126787",17.3660730725362,-0.00869776233595889,0.257355010590568,0.949437017116845,0.979316118429379,"DLGAP5","9787"
"ENSG00000150394",0.67565051392093,-0.00480614398863682,0.30835079234729,0.949516620281081,NA,"CDH8","1006"
"ENSG00000229853",0.67565051392093,-0.00480614398863682,0.30835079234729,0.949516620281081,NA,NA,NA
"ENSG00000208772",3.1742103428621,0.00540514349122079,0.296244592208239,0.949563457497655,NA,"SNORD94","692225"
"ENSG00000213157",0.46342340740152,0.000250230779150839,0.308147776202243,0.949563990559282,NA,NA,NA
"ENSG00000226676",0.46342340740152,0.000250230779150839,0.308147776202243,0.949563990559282,NA,"LINC02679","105378385"
"ENSG00000270429",0.46342340740152,0.000250230779150839,0.308147776202243,0.949563990559282,NA,NA,NA
"ENSG00000272189",0.46342340740152,0.000250230779150839,0.308147776202243,0.949563990559282,NA,NA,NA
"ENSG00000243312",4.25405143365121,-0.00540670012503073,0.294490255954797,0.949625795593006,NA,NA,NA
"ENSG00000196497",1.63172487131767,-0.00191019118587547,0.304191399635768,0.949720416930549,NA,"IPO4","79711"
"ENSG00000227039",0.563396398465383,-0.00206315138205679,0.308822854729978,0.949724923510863,NA,"ITGB2-AS1","100505746"
"ENSG00000244184",0.563396398465383,-0.00206315138205679,0.308822854729978,0.949724923510863,NA,"LOC101559451","101559451"
"ENSG00000272100",1.05724935469733,-0.00655709052722361,0.306750565838182,0.949783948785691,NA,NA,NA
"ENSG00000099385",268.771680983701,0.00722668288041421,0.125325180475095,0.949792605598546,0.979595554397499,"BCL7C","9274"
"ENSG00000236035",0.864856383123081,-0.0058985338415547,0.307565125197168,0.949793865449331,NA,NA,NA
"ENSG00000221916",3.08317205760283,-0.0045837191173022,0.299160137879989,0.949803137976569,NA,"C19orf73","55150"
"ENSG00000271334",8.14777800256777,0.00777121931210666,0.277502208732494,0.949816807689962,0.979595554397499,"LINC02104","101926940"
"ENSG00000121101",3.79879905045081,-0.00526117417876876,0.29436902834319,0.94989398190169,NA,"TEX14","56155"
"ENSG00000233864",107.478017335376,-0.00902208977322161,0.187296772629176,0.94995376902405,0.979675447087119,NA,NA
"ENSG00000267422",27.7550982355672,0.00992661587182414,0.242240052883922,0.950003753567864,0.979675447087119,NA,NA
"ENSG00000198471",0.5296931500655,0.000288201215155194,0.307918538399281,0.950037459468535,NA,"RTP2","344892"
"ENSG00000200914",0.5296931500655,0.000288201215155194,0.307918538399281,0.950037459468535,NA,NA,NA
"ENSG00000207258",0.5296931500655,0.000288201215155194,0.307918538399281,0.950037459468535,NA,NA,NA
"ENSG00000236717",0.5296931500655,0.000288201215155194,0.307918538399281,0.950037459468535,NA,NA,NA
"ENSG00000250345",0.5296931500655,0.000288201215155194,0.307918538399281,0.950037459468535,NA,NA,NA
"ENSG00000131050",1.03551311587715,-0.00544268192560345,0.307261950643266,0.950052669716777,NA,"BPIFA2","140683"
"ENSG00000121964",400.388784856548,-0.00657476710277283,0.115179048450785,0.950057605405703,0.979675447087119,"GTDC1","79712"
"ENSG00000244585",0.79457089988343,-0.00540107986504106,0.307988282670995,0.95009119227023,NA,NA,NA
