"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033209","tumor necrosis factor-mediated signaling pathway","96/4308","167/18670",8.17448478612467e-22,4.73079728622452e-19,3.85491493071985e-19,"AIM2/TNFRSF13B/BIRC3/TNFRSF17/TNFRSF13C/CD27/LTB/TNFAIP3/TNFSF8/CARD8/LTA/TNF/TNFRSF18/CD40LG/TNFSF11/TNFSF9/TRAF1/PTK2B/TNFRSF9/CASP1/CASP8/LTBR/TNFSF4/EDAR/TNFRSF8/PSMC3/CD70/H2BC11/GSTP1/CARD16/TRAF3/PSMB5/KRT8/PSMC5/KRT18/PYCARD/CD40/OTULIN/TNFRSF25/PSMD8/PSMB6/PSMB4/PSMB1/TNFSF13B/CLIP3/SPATA2/PSMC4/RFFL/JAK2/ZNF675/PSMD1/PSMD3/BIRC2/PSMB8/TNFRSF1A/TNFRSF6B/TMSB4X/PSMD9/PSMB9/TNFRSF12A/PSMD14/PSMC1/ILK/GPS2/TXNDC17/PSMC2/PSMA7/TNFRSF1B/PSMA3/PSMD4/PSMD2/PTPN2/NR1H4/PSMA8/PSMA1/HSPA1B/IKBKB/PSMB7/PSMA6/PSMA2/HSPA1A/PSMB2/CDIP1/PSMD7/CARD14/PSMD13/PLVAP/CASP4/CYLD/COMMD7/PSME3/TNFRSF19/PSMD11/PSMA4/PSMF1/ACTN4",96
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","99/4308","175/18670",9.60003605320059e-22,5.09281912622291e-19,4.14991032194496e-19,"HLA-DOB/CYBB/LAG3/NCF1/CENPE/KIF11/RACGAP1/HLA-DOA/CTSS/KIF4A/HLA-DPB1/KIF23/KIF15/HLA-F/PSMC3/HLA-DPA1/HLA-DRA/FCGR1A/NCF4/FCGR2B/PSMB5/PSMC5/HLA-B/TAP1/HLA-DQA1/PSMD8/CLTA/PSMB6/ARF1/PSMB4/DYNC1I1/CD207/AP1M2/CD74/PSMB1/HLA-DQB2/DCTN3/PSMC4/HLA-DMA/DCTN2/SEC13/KIF2C/PSMD1/TAP2/HLA-G/KIF2A/PSMD3/AP1S2/ACTR1B/B2M/PSMB8/RILP/IFI30/AP2S1/PSMD9/PSMB9/PSMD14/PSMC1/ACTR1A/PSMC2/RAB7A/PSMA7/HLA-DRB1/AP2M1/PSMA3/PSMD4/PSMD2/HLA-DMB/PSMA8/PSMA1/LGMN/IKBKB/LNPEP/PSMB7/CTSL/VAMP8/PSMA6/SEC31A/PSMA2/AP1S1/PSMB2/PSMD7/CLEC4A/DCTN1/CLTC/PSMD13/HLA-DQB1/DCTN6/PSME3/SPTBN2/HLA-C/SNAP23/CALR/PSMD11/PSMA4/KIF22/PSMF1/PDIA3/HLA-A",99
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","115/4308","218/18670",1.24764120467572e-21,5.75327068435068e-19,4.68808273103496e-19,"SIRPG/BTLA/CTLA4/CARD11/SASH3/ITGA4/ICOS/CD28/MYB/TESPA1/CORO1A/CD3E/CD6/TNFRSF13C/CD5/CLECL1/PDCD1/LCK/CD27/CCR2/DOCK8/VAV1/LILRB1/PTPRC/KLRK1/NCKAP1L/IL12RB1/CCDC88B/BTN2A2/RASGRP1/RASAL3/IL7R/RUNX3/TNF/ZAP70/CCL19/IL18/GRAP2/CD40LG/JAK3/ITPKB/CD86/TMIGD2/FOXP3/TNFSF11/ITGB2/HAVCR2/TNFSF9/CD83/HLA-DPB1/SKAP1/NOD2/CD47/DPP4/IFNG/IL7/EBI3/TNFSF4/ZBTB1/IHH/CD70/PTPN6/HLA-DPA1/LILRB4/CCR7/XCL1/ADAM8/CSK/IL23A/PTAFR/PYCARD/CD160/ELANE/IL23R/IL12A/CD4/CD74/IL4R/TNFSF13B/CD274/IL1B/MALT1/LGALS9/HHLA2/ETS1/GATA3/HLA-G/VCAM1/RAC1/EFNB1/AP3D1/ZMIZ1/PDCD1LG2/HLA-DMB/ZBTB7B/ADA/IL6R/CD80/NLRP3/AP3B1/AGER/SIRPB1/BAD/FAM49B/BCL10/PAK2/CD44/CYLD/TGFB1/IL2RA/RHOA/PRKCZ/RUNX1/AIF1/SELENOK",115
"GO:0006119","oxidative phosphorylation","87/4308","145/18670",1.26524960070546e-21,5.75327068435068e-19,4.68808273103496e-19,"CDK1/NDUFS5/NDUFB7/COX5B/NDUFB8/COX8A/NDUFA7/NDUFV1/COX6A1/NDUFS6/NDUFB9/NDUFA13/UQCR11/NDUFS8/NDUFA11/NDUFA3/CHCHD10/NDUFC2/PARK7/NDUFA1/COX7A1/ATP5MC1/NDUFB2/NDUFB11/NDUFA12/NDUFV3/UQCRQ/DNAJC30/NDUFA6/COX7A2/ATP5PD/UQCRC1/UQCR10/COX6B1/ATP5F1D/NDUFA2/NDUFB10/NDUFAB1/COX7B/NDUFB1/COX6C/NDUFS7/ATP5ME/NDUFA8/ATP5MF/COX7C/NDUFS4/NDUFA10/COX4I1/NDUFS3/NDUFA4/SLC25A33/STOML2/COX5A/NDUFB4/NUPR1/NDUFA9/ATP5F1B/ATP5MG/ATP5MC3/ATP5F1E/NDUFS2/ATP5F1A/CYC1/NDUFB6/NDUFV2/PINK1/UQCC2/ATP5PF/ATP5F1C/DMAC2L/NDUFC1/UQCC3/ATP5PB/SNCA/UQCRFS1/PGK1/COQ9/VCP/ATP5PO/SDHC/SURF1/PPIF/RHOA/SDHAF2/DLD/NDUFB3",87
"GO:1902105","regulation of leukocyte differentiation","133/4308","272/18670",6.74475458580885e-21,2.86247384621727e-18,2.33250179641165e-18,"CTLA4/BTK/EVI2B/CARD11/SASH3/CAMK4/IRF4/IKZF3/CD28/MYB/CD2/TESPA1/CD27/CCR2/FCRL3/LILRB1/PTPRC/NCKAP1L/IL12RB1/FANCD2/BTN2A2/LAG3/RASGRP1/INPP5D/SLAMF8/IL7R/RUNX3/TNF/ZAP70/CCL19/TNFRSF18/IL18/HCLS1/TOX/TLR9/JAK3/ITPKB/GPR55/CD86/FOXP3/TNFSF11/NFATC2/TNFSF9/HLA-DOA/CD83/POU4F1/IFNG/TBX21/TMEM131L/CASP8/IL7/ATP11C/TNFSF4/ZBTB1/IHH/TESC/PTPN6/LILRB4/FOXN1/CREB1/ADAM8/FCGR2B/RASSF2/IL23A/NFAM1/ZC3H8/ERBB2/HMGB3/CDK6/IL23R/TMEM176A/IL12A/TMEM176B/CD4/FANCA/CD74/IL4R/TFE3/LEF1/CLPTM1/IRF1/ABL1/CR1/NME2/MALT1/LGALS9/TCTA/ZNF675/GATA3/CD101/HLA-G/AP3D1/TRIB1/INHA/PGLYRP2/PRDX2/SOS1/PPP2R3C/TREM2/NME1/ZMIZ1/PTPN2/ATP6AP1/SOD1/ZBTB7B/ADA/PPARGC1B/CD80/DTX1/NLRP3/IL34/AP3B1/AGER/ESRRA/CEBPB/CCR1/FLT3LG/FBXW7/PRXL2A/PRDM1/BAD/CTNNBIP1/CYLD/TGFB1/IL2RA/LOXL3/SH3RF1/RHOA/DCSTAMP/PRKCZ/TYROBP/PF4/RUNX1",133
"GO:0045619","regulation of lymphocyte differentiation","95/4308","169/18670",1.17608485793932e-20,4.67934762852606e-18,3.81299090784536e-18,"CTLA4/BTK/CARD11/SASH3/CAMK4/IRF4/IKZF3/CD28/MYB/CD2/TESPA1/CD27/CCR2/FCRL3/PTPRC/NCKAP1L/IL12RB1/FANCD2/BTN2A2/LAG3/RASGRP1/INPP5D/SLAMF8/IL7R/RUNX3/ZAP70/CCL19/TNFRSF18/IL18/TOX/TLR9/JAK3/ITPKB/CD86/FOXP3/NFATC2/TNFSF9/HLA-DOA/CD83/IFNG/TBX21/TMEM131L/IL7/ATP11C/TNFSF4/ZBTB1/IHH/PTPN6/LILRB4/FOXN1/ADAM8/IL23A/NFAM1/ZC3H8/ERBB2/HMGB3/IL23R/IL12A/FANCA/CD74/IL4R/CLPTM1/IRF1/ABL1/CR1/MALT1/LGALS9/GATA3/HLA-G/AP3D1/INHA/PGLYRP2/PRDX2/SOS1/PPP2R3C/ZMIZ1/PTPN2/SOD1/ZBTB7B/ADA/CD80/DTX1/NLRP3/AP3B1/FLT3LG/PRDM1/BAD/CYLD/TGFB1/IL2RA/LOXL3/SH3RF1/RHOA/PRKCZ/RUNX1",95
"GO:0050870","positive regulation of T cell activation","107/4308","202/18670",2.11705665158771e-20,7.92775449647492e-18,6.45997224707383e-18,"SIRPG/BTLA/CTLA4/CARD11/SASH3/ICOS/CD28/MYB/TESPA1/CORO1A/CD3E/CD6/TNFRSF13C/CD5/CLECL1/PDCD1/LCK/CD27/CCR2/DOCK8/VAV1/LILRB1/PTPRC/KLRK1/NCKAP1L/IL12RB1/CCDC88B/BTN2A2/RASGRP1/RASAL3/IL7R/RUNX3/ZAP70/CCL19/IL18/GRAP2/CD40LG/JAK3/ITPKB/CD86/TMIGD2/FOXP3/TNFSF11/HAVCR2/TNFSF9/CD83/HLA-DPB1/NOD2/CD47/DPP4/IFNG/IL7/EBI3/TNFSF4/ZBTB1/IHH/CD70/PTPN6/HLA-DPA1/LILRB4/CCR7/XCL1/ADAM8/CSK/IL23A/PYCARD/CD160/IL23R/IL12A/CD4/CD74/IL4R/TNFSF13B/CD274/IL1B/MALT1/LGALS9/HHLA2/GATA3/HLA-G/VCAM1/RAC1/EFNB1/AP3D1/ZMIZ1/PDCD1LG2/HLA-DMB/ZBTB7B/ADA/IL6R/CD80/NLRP3/AP3B1/AGER/SIRPB1/BAD/FAM49B/BCL10/PAK2/CYLD/TGFB1/IL2RA/RHOA/PRKCZ/RUNX1/AIF1/SELENOK",107
"GO:0051249","regulation of lymphocyte activation","202/4308","485/18670",2.56367880210308e-20,9.0668773634379e-18,7.38819247763976e-18,"TNFRSF13B/SIRPG/BTLA/CD19/CTLA4/BTK/TIGIT/MZB1/CARD11/SASH3/CAMK4/ICOS/IRF4/LAX1/IKZF3/CD28/MYB/CD2/TESPA1/CORO1A/CD3E/SIT1/PTPN22/CD6/TNFRSF13C/CD5/CLECL1/PDCD1/SPN/LCK/CD27/CCR2/DOCK8/VAV1/FCRL3/IGLL5/TNFAIP3/LILRB1/TNFSF8/PTPRC/ATM/KLRK1/NCKAP1L/IL12RB1/CCDC88B/RAC2/PLA2G2D/FANCD2/BTN2A2/LAG3/RASGRP1/INPP5D/SLAMF8/RASAL3/IL7R/RUNX3/ZAP70/CCL19/TNFRSF18/IL18/GRAP2/RIPOR2/CD22/TOX/TLR9/CD40LG/JAK3/ITPKB/CD86/TMIGD2/FOXP3/TNFSF11/HAVCR2/NFATC2/TNFSF9/HLA-DOA/CD83/HLA-DPB1/TNFAIP8L2/BANK1/NOD2/CD47/DPP4/IFNG/TBX21/TMEM131L/ATAD5/PAG1/IL7/ATP11C/GPR183/HLA-F/EBI3/TAC1/TNFSF4/SLA2/ZBTB1/IHH/CD70/PTPN6/HLA-DPA1/IGLL1/LILRB4/CCR7/FOXN1/XCL1/ADAM8/FCGR2B/CSK/IL23A/CGAS/NFAM1/PYCARD/ZC3H8/SAMSN1/CD40/ERBB2/CD160/HMGB3/LST1/IL23R/IL12A/CD4/FANCA/RHBDD3/CLEC7A/CD74/IL4R/TNFSF13B/CLPTM1/CD38/CD274/IL1B/IRF1/ABL1/IL27RA/CR1/CD300A/CASP3/MALT1/LGALS9/HHLA2/GATA3/HLA-G/VCAM1/RAC1/EFNB1/AP3D1/INHA/PGLYRP2/PRDX2/SOS1/PPP2R3C/ADORA2A/TNFRSF1B/ZMIZ1/PTPN2/PDCD1LG2/MLH1/HLA-DMB/DUSP3/SOD1/ZBTB7B/ADA/LAT/IL6R/CD80/DTX1/MEF2C/NLRP3/AP3B1/AHR/AGER/SIRPB1/CLCF1/CEBPB/FLT3LG/PRDM1/BAD/FAM49B/SHLD3/BCL10/PAK2/PARP3/MNDA/PELI1/CYLD/TGFB1/EXOSC3/IL2RA/LAMP1/LOXL3/SH3RF1/RHOA/GSN/TNFRSF21/PRKCZ/TYROBP/RUNX1/AIF1/SELENOK/ARG2",202
"GO:0030217","T cell differentiation","120/4308","240/18670",5.47405417927582e-20,1.8340962581721e-17,1.49452293603719e-17,"CTLA4/RHOH/SLAMF6/LY9/CARD11/SASH3/CAMK4/IRF4/CD28/MYB/CD2/TESPA1/DOCK2/CD3E/PTPN22/SPN/LCK/CD27/CCR2/CD3G/ITK/VAV1/FUT7/TNFSF8/PTPRC/CCR6/NCKAP1L/BCL11B/IL12RB1/CD3D/PLA2G2D/FANCD2/BTN2A2/EOMES/LAG3/RASGRP1/IL7R/RUNX3/ZAP70/CCL19/CD8A/TNFRSF18/IL18/GPR18/PIK3CD/JAK3/ITPKB/CD86/TCF7/FOXP3/NFATC2/TNFSF9/HLA-DOA/BATF/CD83/RUNX2/THEMIS/IFNG/TBX21/TMEM131L/IL7/GPR183/TNFSF4/AIRE/ZBTB1/IHH/LILRB4/CCR7/FOXN1/WNT1/ADAM8/IL23A/ZC3H8/ERBB2/CDK6/IL23R/IL12A/CD4/FANCA/CCR9/CD74/IL4R/LEF1/CLPTM1/IRF1/ABL1/KDELR1/CR1/LIG4/MALT1/LGALS9/GATA3/HLA-G/B2M/AP3D1/PRDX2/SOS1/ZMIZ1/PTPN2/SOD1/ZBTB7B/ADA/PTGER4/CD80/DTX1/NLRP3/AP3B1/TCIRG1/PRDM1/BAD/CYLD/TGFB1/PPP3CB/IL2RA/LOXL3/SH3RF1/LFNG/RHOA/PRKCZ/RUNX1",120
"GO:0022409","positive regulation of cell-cell adhesion","125/4308","255/18670",7.75279241873104e-20,2.46771382688209e-17,2.01082952839508e-17,"SIRPG/BTLA/CTLA4/CARD11/SASH3/ITGA4/ICOS/CD28/MYB/TESPA1/CORO1A/CD3E/CD6/TNFRSF13C/CD5/CLECL1/PDCD1/LCK/CD27/CCR2/DOCK8/VAV1/LILRB1/PTPRC/KLRK1/NCKAP1L/IL12RB1/CCDC88B/CXCL13/BTN2A2/RASGRP1/RASAL3/IL7R/RUNX3/TNF/ZAP70/CCL19/IL18/GRAP2/CD40LG/JAK3/ITPKB/CD86/TMIGD2/FOXP3/TNFSF11/ITGB2/HAVCR2/TNFSF9/CD83/HLA-DPB1/SKAP1/NOD2/ADAM19/CD47/DPP4/IFNG/IL7/EBI3/TNFSF4/ZBTB1/IHH/CD70/PTPN6/HLA-DPA1/LILRB4/CCR7/XCL1/ADAM8/CSK/IL23A/PTAFR/PYCARD/PTPN23/FLOT1/DMTN/CD160/ELANE/IL23R/IL12A/CD4/CD74/IL4R/TNFSF13B/CD274/IL1B/MALT1/LGALS9/HHLA2/ETS1/GATA3/HLA-G/VCAM1/RAC1/EFNB1/AP3D1/ZMIZ1/PDCD1LG2/HLA-DMB/ZBTB7B/ADA/IL6R/CD80/NLRP3/AP3B1/FOXA2/AGER/SIRPB1/ALOX15/ITGA6/BAD/FAM49B/MYO10/BCL10/PAK2/CD44/CYLD/TGFB1/IL2RA/RHOA/PLPP3/PRKCZ/RUNX1/AIF1/SELENOK",125
"GO:1903706","regulation of hemopoiesis","197/4308","475/18670",1.34696645044429e-19,4.08323258263254e-17,3.32724344250097e-17,"CTLA4/BTK/PRKCB/EVI2B/CARD11/SASH3/CAMK4/IRF4/IKZF3/CD28/MYB/CD2/TESPA1/CD27/CCR2/FCRL3/LILRB1/PTPRC/NCKAP1L/IL12RB1/FANCD2/BTN2A2/LAG3/RASGRP1/INPP5D/SLAMF8/IL7R/RUNX3/TNF/ZAP70/CCL19/TNFRSF18/IL18/GPR171/HCLS1/TOX/MIXL1/TLR9/JAK3/ITPKB/GPR55/CD86/FOXP3/TNFSF11/NFATC2/TNFSF9/HLA-DOA/CD83/POU4F1/PTK2B/IFNG/TBX21/TMEM131L/GP1BA/CASP8/WDR61/IL7/TP73/ATP11C/TNFSF4/ZBTB1/PSMC3/IHH/TESC/PTPN6/LILRB4/FOXN1/CREB1/CSF2/ADAM8/FCGR2B/H3C13/PSMB5/RASSF2/IL23A/EIF6/PSMC5/NFAM1/ZC3H8/ERBB2/HMGB3/CDK6/PSMD8/PSMB6/PSMB4/IL23R/TMEM176A/IL12A/TMEM176B/CD4/FANCA/CD74/PSMB1/IL4R/PAF1/TFE3/LEF1/CLPTM1/STAT5B/IRF1/PSMC4/ABL1/H3C4/CR1/NME2/MALT1/PURB/LGALS9/TCTA/ZNF675/SPI1/ETS1/PSMD1/GATA3/CD101/HLA-G/PSMD3/B2M/AP3D1/PSMB8/H3C12/TRIB1/INHA/PSMD9/PGLYRP2/PSMB9/PRDX2/PSMD14/SOS1/PPP2R3C/PSMC1/TREM2/PSMC2/PSMA7/NME1/ZMIZ1/PSMA3/PSMD4/PSMD2/PTPN2/ATP6AP1/SOD1/PSMA8/ZBTB7B/ADA/PPARGC1B/PSMA1/RBFOX2/RBM15/CIB1/CD80/DTX1/MEF2C/NLRP3/TCF3/HSPA1B/IL34/AP3B1/AGER/ESRRA/ACVR1B/PSMB7/CEBPB/CCR1/FLT3LG/MYL9/FBXW7/PRXL2A/PSMA6/PSMA2/HSPA1A/PRDM1/PSMB2/BAD/PSMD7/ANKRD54/H4C8/PSMD13/HSPA9/CTNNBIP1/CYLD/PSME3/TGFB1/IL2RA/LOXL3/SH3RF1/PSMD11/RHOA/SETD1A/PSMA4/DCSTAMP/PRKCZ/TYROBP/PF4/RUNX1/NCAPG2/PSMF1",197
"GO:0045580","regulation of T cell differentiation","80/4308","139/18670",1.86456655481362e-18,5.39537758542887e-16,4.39645166608685e-16,"CTLA4/CARD11/SASH3/CAMK4/IRF4/CD28/MYB/CD2/TESPA1/CD27/CCR2/PTPRC/NCKAP1L/IL12RB1/FANCD2/BTN2A2/LAG3/RASGRP1/IL7R/RUNX3/ZAP70/CCL19/TNFRSF18/IL18/JAK3/ITPKB/CD86/FOXP3/NFATC2/TNFSF9/HLA-DOA/CD83/IFNG/TBX21/TMEM131L/IL7/TNFSF4/ZBTB1/IHH/LILRB4/FOXN1/ADAM8/IL23A/ZC3H8/ERBB2/IL23R/IL12A/FANCA/CD74/IL4R/CLPTM1/IRF1/ABL1/CR1/MALT1/LGALS9/GATA3/HLA-G/AP3D1/PRDX2/SOS1/ZMIZ1/PTPN2/SOD1/ZBTB7B/ADA/CD80/DTX1/NLRP3/AP3B1/PRDM1/BAD/CYLD/TGFB1/IL2RA/LOXL3/SH3RF1/RHOA/PRKCZ/RUNX1",80
"GO:0050851","antigen receptor-mediated signaling pathway","141/4308","316/18670",1.37135352073529e-17,3.79566804913082e-15,3.0929199772007e-15,"STAP1/BLK/CD19/CTLA4/BTK/KLHL6/MS4A1/PRKCB/CD79A/TRAT1/CD79B/CARD11/TXK/PAX5/LAX1/CD28/KCNN4/TESPA1/LAT2/CD3E/PTPN22/LCK/CD3G/ITK/FCRL3/IGLL5/PTPRC/FYB1/NCKAP1L/CD3D/WAS/BTN2A2/INPP5D/BTN1A1/LCP2/ZAP70/UBASH3A/PLCG2/PIK3CD/GRAP2/CD247/CD22/BTN3A1/FOXP3/BTN3A2/CD226/NFATC2/HLA-DPB1/THEMIS/BTN3A3/SKAP1/NECTIN2/BTN2A1/PAG1/SLA2/PSMC3/PTPN6/HLA-DPA1/HLA-DRA/IGLL1/PLCL2/LILRB4/CCR7/FCGR2B/PSMB5/CSK/LPXN/PSMC5/NFAM1/HLA-DQA1/BCAR1/CD160/PSMD8/PSMB6/PSMB4/CD4/PSMB1/SH2B2/HLA-DQB2/CD38/PSMC4/ABL1/FYB2/CD300A/MALT1/EIF2B2/HHLA2/PRAM1/PSMD1/GATA3/PSMD3/STOML2/PSMB8/PSMD9/CMTM3/THEMIS2/PSMB9/PSMD14/PSMC1/GPS2/BTNL2/CACNA1F/PSMC2/PSMA7/HLA-DRB1/PSMA3/PSMD4/PSMD2/PTPN2/DUSP3/PSMA8/ADA/LAT/EIF2B4/PSMA1/MEF2C/IKBKB/PSMB7/SPPL3/PSMA6/SKP1/PSMA2/PSMB2/BTN2A3P/PSMD7/BCL10/PAK2/MNDA/PSMD13/HLA-DQB1/CYLD/PSME3/PSMD11/PSMA4/TAB2/GCSAM/TNFRSF21/DENND1B/RUNX1/PSMF1/MOG",141
"GO:0002703","regulation of leukocyte mediated immunity","103/4308","205/18670",1.52226569884767e-17,4.03780976619343e-15,3.2902304227725e-15,"STAP1/BTK/CD84/SLAMF6/FCER2/SASH3/CD28/CRTAM/CCR2/VAV1/LILRB1/PTPRC/KLRK1/IL12RB1/RAC2/CD96/WAS/LTA/LAG3/RASGRP1/IL7R/TNF/IL18/SH2D1A/MICB/JAK3/PVR/FOXP3/ITGB2/UNC13D/HAVCR2/CD226/P2RX7/NECTIN2/NOD2/TBX21/ATAD5/HLA-F/TNFSF4/ZBTB1/PTPN6/ITGAM/C17orf99/XCL1/NCR3/FCGR2B/IL23A/PTAFR/ARRB2/CD1C/HLA-B/CD40/STX7/CD160/CD1A/DDX58/IL23R/IL12A/SERPINB9/CD1E/CD1B/IL4R/BCR/CRHR1/C4BPB/IL1B/IL27RA/SPHK2/CR1/CD300A/MALT1/LGALS9/PRAM1/GATA3/HLA-G/B2M/ABR/TRPM4/TNFRSF1B/MLH1/DDX1/NLRP3/BST2/AGER/CLCF1/STXBP2/VAMP8/DNASE1/ADORA2B/CRK/FAM49B/SHLD3/PARP3/C4BPA/HLA-C/TGFB1/EXOSC3/PPP3CB/LAMP1/PRKCZ/TYROBP/NCR1/HLA-A",103
"GO:0070661","leukocyte proliferation","134/4308","298/18670",4.01228999803337e-17,1.02168952509922e-14,8.32529057276146e-15,"TNFRSF13B/CD19/CTLA4/CD180/BTK/MS4A1/CD79A/MZB1/CARD11/SASH3/IKZF3/CD28/DOCK2/CORO1A/CD3E/GAPT/PTPN22/CD6/TNFRSF13C/CLECL1/SPN/CCR2/DOCK8/CR2/FCRL3/TNFAIP3/LILRB1/TNFSF8/PTPRC/ATM/NCKAP1L/IL12RB1/CCDC88B/RAC2/PLA2G2D/BTN2A2/INPP5D/RASAL3/IL7R/ZAP70/CCL19/IL18/CD22/TLR9/CD40LG/BTN3A1/JAK3/CD86/TMIGD2/FOXP3/TNFSF11/HAVCR2/NFATC2/TNFSF9/HLA-DPB1/P2RX7/PIK3CG/FLT3/TMEM131L/ATAD5/IL7/GPR183/EBI3/TAC1/TNFSF4/IHH/CD70/PTPN6/HLA-DPA1/PLCL2/GSTP1/XCL1/FCGR2B/IL23A/PYCARD/HELLS/CD40/ERBB2/LST1/IL23R/IL12A/CD4/CD74/TNFSF13B/LEF1/CD38/CD274/IL1B/IRF1/ABL1/CD300A/CASP3/CSF1R/MALT1/LGALS9/HHLA2/HLA-G/VCAM1/EFNB1/ELF4/CD151/PRDX2/SOS1/TREM2/TNFRSF1B/PDCD1LG2/HLA-DMB/ZBTB7B/ADA/IL6R/CD80/MEF2C/IL34/BST2/AHR/AGER/TCIRG1/CLCF1/IL33/CEBPB/FLT3LG/IL5RA/NCSTN/MNDA/PELI1/TGFB1/PPP3CB/IL2RA/SH3RF1/TNFRSF21/TYROBP/AIF1/SELENOK/ARG2",134
"GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","53/4308","79/18670",9.71963361011228e-17,2.3798149062298e-14,1.93920463281916e-14,"CYBB/NCF1/HLA-F/PSMC3/FCGR1A/NCF4/PSMB5/PSMC5/HLA-B/TAP1/PSMD8/PSMB6/PSMB4/CD207/PSMB1/PSMC4/PSMD1/TAP2/HLA-G/PSMD3/B2M/PSMB8/IFI30/PSMD9/PSMB9/PSMD14/PSMC1/PSMC2/PSMA7/PSMA3/PSMD4/PSMD2/PSMA8/PSMA1/IKBKB/LNPEP/PSMB7/VAMP8/PSMA6/PSMA2/PSMB2/PSMD7/CLEC4A/PSMD13/PSME3/HLA-C/SNAP23/CALR/PSMD11/PSMA4/PSMF1/PDIA3/HLA-A",53
"GO:0002819","regulation of adaptive immune response","85/4308","160/18670",1.34615069616918e-16,3.17392419696777e-14,2.58628874492074e-14,"BTK/FCER2/CD48/SASH3/CD28/TNFRSF13C/CCR2/TNFAIP3/LILRB1/PTPRC/IL12RB1/WAS/LTA/IL7R/TNF/CCL19/IL18/JAK3/PVR/FOXP3/HAVCR2/CD226/P2RX7/SKAP1/NECTIN2/ADCY7/TBX21/ATAD5/HLA-F/TNFSF4/ZBTB1/PTPN6/C17orf99/XCL1/FCGR2B/IL23A/PYCARD/CD1C/HLA-B/SAMSN1/CD40/STX7/CD160/CD1A/IL23R/IL12A/CD1E/CD4/CD1B/IL4R/TNFSF13B/C4BPB/CD274/IL1B/IRF1/IL27RA/CR1/MALT1/GATA3/HLA-G/B2M/TRPM4/TNFRSF1B/MLH1/ZBTB7B/ADA/IL6R/CD80/MEF2C/NLRP3/AGER/CLCF1/IL33/ALOX15/FAM49B/SHLD3/PARP3/C4BPA/HLA-C/TGFB1/EXOSC3/PPP3CB/LOXL3/PRKCZ/HLA-A",85
"GO:0046651","lymphocyte proliferation","124/4308","272/18670",1.62891773189239e-16,3.70346081472391e-14,3.01778442961116e-14,"TNFRSF13B/CD19/CTLA4/CD180/BTK/MS4A1/CD79A/MZB1/CARD11/SASH3/IKZF3/CD28/DOCK2/CORO1A/CD3E/GAPT/PTPN22/CD6/TNFRSF13C/CLECL1/SPN/CCR2/DOCK8/CR2/FCRL3/LILRB1/TNFSF8/PTPRC/ATM/NCKAP1L/IL12RB1/CCDC88B/RAC2/PLA2G2D/BTN2A2/INPP5D/RASAL3/IL7R/ZAP70/CCL19/IL18/CD22/TLR9/CD40LG/BTN3A1/JAK3/CD86/TMIGD2/FOXP3/HAVCR2/NFATC2/TNFSF9/HLA-DPB1/P2RX7/PIK3CG/FLT3/TMEM131L/ATAD5/IL7/GPR183/EBI3/TAC1/TNFSF4/IHH/CD70/PTPN6/HLA-DPA1/PLCL2/XCL1/FCGR2B/IL23A/PYCARD/HELLS/CD40/ERBB2/LST1/IL23R/IL12A/CD4/CD74/TNFSF13B/LEF1/CD38/CD274/IL1B/IRF1/ABL1/CD300A/CASP3/MALT1/LGALS9/HHLA2/HLA-G/VCAM1/EFNB1/ELF4/CD151/PRDX2/SOS1/TNFRSF1B/PDCD1LG2/HLA-DMB/ZBTB7B/ADA/IL6R/CD80/MEF2C/AHR/AGER/CLCF1/CEBPB/FLT3LG/NCSTN/MNDA/PELI1/TGFB1/PPP3CB/IL2RA/SH3RF1/TNFRSF21/TYROBP/AIF1/SELENOK/ARG2",124
